ID,StationName,Address,City,State,ZipCode,CountryCode,Latitude,Longitude,NumberOfPoints,IsOperational,ConnectionType,Level,Amps,Voltage,PowerKW,CurrentType
244541,MONOGRAM RES OLUME 2,1401 Mission St,San Francisco,CA,94103,US,37.774966,-122.416038,,True,Type 1 (J1772),Level 2 : Medium (Over 2kW),16.0,230.0,3.7,AC (Single-Phase)
29744,169 11th St,169 11th St,San Francisco,California,94103,US,37.77356772,-122.415794,,,NEMA 5-20R,Level 1 : Low (Under 2kW),0.0,0.0,0.0,Unknown
244538,HUDSON PACIFIC 1455 STATION 10,1455 Market Street,San Francisco,CA,94103,US,37.774846,-122.417113,,True,Type 1 (J1772),Level 2 : Medium (Over 2kW),16.0,230.0,3.7,AC (Single-Phase)
244540,HUDSON PACIFIC 1455 STATION 1,1455 Market Street,San Francisco,CA,94103,US,37.774933,-122.41726,,True,Type 1 (J1772),Level 2 : Medium (Over 2kW),16.0,230.0,3.7,AC (Single-Phase)
140926,NEMA Apartments,1411 Market Street,San Francisco,CA,94103,US,37.775819,-122.417239,,True,Type 1 (J1772),Level 2 : Medium (Over 2kW),16.0,230.0,3.7,AC (Single-Phase)
102648,Dolby Laboratories,1275 Market Street,San Francisco,CA,94103,US,37.777522,-122.415426,,,Type 1 (J1772),Level 2 : Medium (Over 2kW),16.0,230.0,3.0,AC (Single-Phase)
244542,HUDSON PACIFIC 1455 LOBBY 1,1455 Market St,San Francisco,CA,94103,US,37.775745,-122.418191,,True,CHAdeMO,Level 3:  High (Over 40kW),0.0,0.0,50.0,DC
244542,HUDSON PACIFIC 1455 LOBBY 1,1455 Market St,San Francisco,CA,94103,US,37.775745,-122.418191,,True,CCS (Type 1),Level 3:  High (Over 40kW),0.0,0.0,50.0,DC
223308,City of San Francisco - 49 SVN,49 S Van Ness Ave,San Francisco,CA,94102,US,37.774142,-122.418547,,True,Type 1 (J1772),Level 2 : Medium (Over 2kW),16.0,230.0,3.7,AC (Single-Phase)
244543,Whole Foods San Francisco -Trinity Place,1185 Market St,San Francisco,CA,94103,US,37.7782,-122.41375,,True,CHAdeMO,Level 3:  High (Over 40kW),0.0,0.0,100.0,DC
244543,Whole Foods San Francisco -Trinity Place,1185 Market St,San Francisco,CA,94103,US,37.7782,-122.41375,,True,CCS (Type 1),Level 3:  High (Over 40kW),0.0,0.0,100.0,DC
244543,Whole Foods San Francisco -Trinity Place,1185 Market St,San Francisco,CA,94103,US,37.7782,-122.41375,,True,CCS (Type 1),Level 3:  High (Over 40kW),0.0,0.0,50.0,DC
244543,Whole Foods San Francisco -Trinity Place,1185 Market St,San Francisco,CA,94103,US,37.7782,-122.41375,,True,CHAdeMO,Level 3:  High (Over 40kW),0.0,0.0,50.0,DC
244543,Whole Foods San Francisco -Trinity Place,1185 Market St,San Francisco,CA,94103,US,37.7782,-122.41375,,True,NACS / Tesla Supercharger,Level 3:  High (Over 40kW),0.0,0.0,100.0,DC
276290,100 Van Ness - Garage - B1,100 Van Ness Avenue,San Francisco,CA,94102,US,37.7767355,-122.4189577,,True,Type 1 (J1772),Level 2 : Medium (Over 2kW),16.0,230.0,3.7,AC (Single-Phase)
140928,ACE Parking,1160 Mission Street,San Francisco,CA,94103,US,37.7783901,-122.412238,,True,Type 1 (J1772),Level 2 : Medium (Over 2kW),16.0,230.0,3.7,AC (Single-Phase)
291108,Soma Grand,1160 Mission St,San Francisco,CA,94103,US,37.77859773657566,-122.41259937333808,1.0,True,CCS (Type 1),Level 3:  High (Over 40kW),0.0,0.0,50.0,DC
291108,Soma Grand,1160 Mission St,San Francisco,CA,94103,US,37.77859773657566,-122.41259937333808,1.0,True,CHAdeMO,Level 3:  High (Over 40kW),0.0,0.0,50.0,DC
291108,Soma Grand,1160 Mission St,San Francisco,CA,94103,US,37.77859773657566,-122.41259937333808,1.0,True,NACS / Tesla Supercharger,Level 3:  High (Over 40kW),0.0,0.0,50.0,DC
276291,150 Van Ness,150 Van Ness Avenue,San Francisco,CA,94102,US,37.7772738,-122.4192281,,True,Type 1 (J1772),Level 2 : Medium (Over 2kW),16.0,230.0,3.7,AC (Single-Phase)
2835,San Francisco City Hall,1 Dr Carlton B Goodlet Pl,San Francisco,CA,94102,US,37.77913,-122.418,,True,Type 1 (J1772),Level 2 : Medium (Over 2kW),16.0,230.0,3.7,AC (Single-Phase)
2835,San Francisco City Hall,1 Dr Carlton B Goodlet Pl,San Francisco,CA,94102,US,37.77913,-122.418,,True,Type 1 (J1772),Level 2 : Medium (Over 2kW),16.0,230.0,3.0,AC (Single-Phase)
2835,San Francisco City Hall,1 Dr Carlton B Goodlet Pl,San Francisco,CA,94102,US,37.77913,-122.418,,True,Type 1 (J1772),Level 2 : Medium (Over 2kW),0.0,0.0,0.0,Unknown
8668,Dr Carlton B Goodlett Pl,Dr Carlton B Goodlett Pl,San Francisco,California,94102,US,37.77913284,-122.4182205,3.0,,Type 1 (J1772),Level 2 : Medium (Over 2kW),0.0,0.0,0.0,Unknown
8668,Dr Carlton B Goodlett Pl,Dr Carlton B Goodlett Pl,San Francisco,California,94102,US,37.77913284,-122.4182205,3.0,,NEMA 5-20R,Level 1 : Low (Under 2kW),0.0,0.0,0.0,Unknown
276286,Costco San Francisco #144,450 10th Street,SF,CA,94118,US,37.77055,-122.410891,,True,Type 1 (J1772),Level 2 : Medium (Over 2kW),16.0,230.0,3.7,AC (Single-Phase)
244545,CCSF-SFMTA CIVIC CTR 4,355 McAllister St,San Francisco,CA,94102,US,37.780122,-122.417725,,True,Type 1 (J1772),Level 2 : Medium (Over 2kW),16.0,230.0,3.7,AC (Single-Phase)
71732,UC Hastings Larkin Garage,"376 Larkin Street San Francisco, CA",San Francisco,California,94102,US,37.7811644,-122.416844,4.0,True,CCS (Type 1),Level 3:  High (Over 40kW),0.0,0.0,50.0,DC
71732,UC Hastings Larkin Garage,"376 Larkin Street San Francisco, CA",San Francisco,California,94102,US,37.7811644,-122.416844,4.0,True,CHAdeMO,Level 3:  High (Over 40kW),0.0,0.0,50.0,DC
71732,UC Hastings Larkin Garage,"376 Larkin Street San Francisco, CA",San Francisco,California,94102,US,37.7811644,-122.416844,4.0,True,Type 1 (J1772),Level 2 : Medium (Over 2kW),0.0,0.0,0.0,AC (Single-Phase)
29745,1045 Mission St,1045 Mission St,San Francisco,California,94103,US,37.77998734,-122.4097977,,,Type 1 (J1772),Level 2 : Medium (Over 2kW),0.0,0.0,0.0,Unknown
140930,DGS MAIN,505 Van Ness Ave,San Francisco,CA,94102,US,37.780078,-122.420544,,True,Type 1 (J1772),Level 2 : Medium (Over 2kW),16.0,230.0,3.0,AC (Single-Phase)
41373,CCSF SFMTA,360 Grove St,San Francisco,CA,94102,US,37.778072,-122.422703,,,NEMA 5-20R,Level 1 : Low (Under 2kW),16.0,120.0,1.0,AC (Single-Phase)
41373,CCSF SFMTA,360 Grove St,San Francisco,CA,94102,US,37.778072,-122.422703,,,Type 1 (J1772),Level 2 : Medium (Over 2kW),16.0,230.0,3.0,AC (Single-Phase)
244547,GSA CW BURTON ST. 2,450 Golden Gate Ave,San Francisco,CA,94102,US,37.781583,-122.417563,,True,Type 1 (J1772),Level 2 : Medium (Over 2kW),16.0,230.0,3.7,AC (Single-Phase)
244546,DGS Lot 88,505 Van Ness Ave,San Francisco,CA,94102,US,37.78066,-122.4211,,True,Type 1 (J1772),Level 2 : Medium (Over 2kW),16.0,230.0,3.7,AC (Single-Phase)
276288,431407 : Avalon Hayes Valley,325 Octavia Street,SF,CA,94102,US,37.7749694,-122.4247376,,True,Type 1 (J1772),Level 2 : Medium (Over 2kW),16.0,230.0,3.7,AC (Single-Phase)
163260,"San Francisco, Ca Supercharger",601 Van Ness Avenue,San Francisco,CA,94102,US,37.781445,-122.421319,12.0,True,NACS / Tesla Supercharger,Level 3:  High (Over 40kW),0.0,0.0,72.0,DC
140934,OPERA PLAZA,601 Van Ness Ave,San Francisco,CA,94102,US,37.7818291,-122.4214379,,True,Type 1 (J1772),Level 2 : Medium (Over 2kW),16.0,230.0,3.0,AC (Single-Phase)
124159,945 MARKET,945 Market St,San Francisco,CA,94103,US,37.782834,-122.408838,,,Type 1 (J1772),Level 2 : Medium (Over 2kW),16.0,230.0,3.0,AC (Single-Phase)
124159,945 MARKET,945 Market St,San Francisco,CA,94103,US,37.782834,-122.408838,,,CCS (Type 1),Level 3:  High (Over 40kW),100.0,400.0,40.0,DC
282128,Lyft Overnight Charging (Not Open to Public),2860 16th St,San Francisco,CA,94103,US,37.76549,-122.41673,,True,CHAdeMO,Level 3:  High (Over 40kW),0.0,0.0,100.0,DC
282128,Lyft Overnight Charging (Not Open to Public),2860 16th St,San Francisco,CA,94103,US,37.76549,-122.41673,,True,CCS (Type 1),Level 3:  High (Over 40kW),0.0,0.0,350.0,DC
282128,Lyft Overnight Charging (Not Open to Public),2860 16th St,San Francisco,CA,94103,US,37.76549,-122.41673,,True,CCS (Type 1),Level 3:  High (Over 40kW),0.0,0.0,100.0,DC
124152,ESSEX,400 Clementina St,San Francisco,CA,94103,US,37.7799072,-122.4044935,,,Type 1 (J1772),Level 2 : Medium (Over 2kW),16.0,230.0,3.0,AC (Single-Phase)
223301,650 TOWNSEND BCP 6,699 8th St,San Francisco,CA,94103,US,37.770218,-122.403873,,True,Type 1 (J1772),Level 2 : Medium (Over 2kW),16.0,230.0,3.7,AC (Single-Phase)
276282,"San Francisco, CA - 16th Street",2300 16th Street,San Francisco,CA,94103,US,37.766033,-122.408981,12.0,True,NACS / Tesla Supercharger,Level 3:  High (Over 40kW),0.0,0.0,72.0,DC
43251,ESSEX,900 Folsom St,San Francisco,CA,94107,US,37.7801955,-122.4039035,,,Type 1 (J1772),Level 2 : Medium (Over 2kW),16.0,230.0,3.0,AC (Single-Phase)
294113,Harrison Street Flagship,928 Harrison Street,San Francisco,CA,94107,US,37.77856,-122.40272,,True,CHAdeMO,Level 3:  High (Over 40kW),0.0,0.0,50.0,DC
294113,Harrison Street Flagship,928 Harrison Street,San Francisco,CA,94107,US,37.77856,-122.40272,,True,CCS (Type 1),Level 3:  High (Over 40kW),0.0,0.0,350.0,DC
269309,OUST VELO4,350 Treat Ave,San Francisco,CA,94110,US,37.764405,-122.413671,,True,Type 1 (J1772),Level 2 : Medium (Over 2kW),16.0,230.0,3.7,AC (Single-Phase)
140938,CCSF SFMTA,833 Mission St,San Francisco,CA,94103,US,37.782848,-122.405926,,True,NEMA 5-20R,Level 1 : Low (Under 2kW),16.0,120.0,1.0,AC (Single-Phase)
140938,CCSF SFMTA,833 Mission St,San Francisco,CA,94103,US,37.782848,-122.405926,,True,Type 1 (J1772),Level 2 : Medium (Over 2kW),16.0,230.0,3.0,AC (Single-Phase)
140936,InterContinental Hotel - San Francisco,888 Howard St,San Francisco,CA,94103,US,37.782079,-122.404764,,True,Type 1 (J1772),Level 2 : Medium (Over 2kW),16.0,230.0,3.7,AC (Single-Phase)
140937,DUGONI,155 5th Street,San Francisco,CA,94103,US,37.782329,-122.4049949,,True,Type 1 (J1772),Level 2 : Medium (Over 2kW),16.0,230.0,3.0,AC (Single-Phase)
140939,CCSF SFMTA,863 Mission St,San Francisco,CA,94103,US,37.7829829,-122.4058287,,True,NEMA 5-20R,Level 1 : Low (Under 2kW),16.0,120.0,1.0,AC (Single-Phase)
140939,CCSF SFMTA,863 Mission St,San Francisco,CA,94103,US,37.7829829,-122.4058287,,True,Type 1 (J1772),Level 2 : Medium (Over 2kW),16.0,230.0,3.0,AC (Single-Phase)
223319,AMC Parking Lot Geary Blvd,1000 Van Ness Ave,San Francisco,CA,94109,US,37.7850447,-122.4198061,,True,CHAdeMO,Level 3:  High (Over 40kW),0.0,0.0,50.0,DC
223319,AMC Parking Lot Geary Blvd,1000 Van Ness Ave,San Francisco,CA,94109,US,37.7850447,-122.4198061,,True,CCS (Type 1),Level 3:  High (Over 40kW),0.0,0.0,50.0,DC
223319,AMC Parking Lot Geary Blvd,1000 Van Ness Ave,San Francisco,CA,94109,US,37.7850447,-122.4198061,,True,NACS / Tesla Supercharger,Level 3:  High (Over 40kW),0.0,0.0,50.0,DC
244555,Parc 55 Hotel,55 Cyril Magnin,San Francisco,CA,94102,US,37.784871,-122.408991,,True,Type 1 (J1772),Level 2 : Medium (Over 2kW),16.0,230.0,3.7,AC (Single-Phase)
244549,ACE PKG - 875 HOWARD GRG,875 Howard Street,San Francisco,CA,94103,US,37.7819286,-122.4041764,,True,Type 1 (J1772),Level 2 : Medium (Over 2kW),16.0,230.0,3.7,AC (Single-Phase)
223303,Adobe - SF Office - Phase 1,601 Townsend St,San Francisco,CA,94103,US,37.770767,-122.401661,,True,Type 1 (J1772),Level 2 : Medium (Over 2kW),16.0,230.0,3.7,AC (Single-Phase)
124147,STRIPE,510 Townsend St,San Francisco,CA,94103,US,37.7733744,-122.4007114,,,Type 1 (J1772),Level 2 : Medium (Over 2kW),16.0,230.0,3.0,AC (Single-Phase)
71749,Whole Foods - Market Street,2001 Market Street,San Francisco,California,CA 94114,US,37.7683182,-122.4271088,2.0,True,CCS (Type 1),Level 3:  High (Over 40kW),125.0,500.0,60.0,DC
71749,Whole Foods - Market Street,2001 Market Street,San Francisco,California,CA 94114,US,37.7683182,-122.4271088,2.0,True,CHAdeMO,Level 3:  High (Over 40kW),125.0,500.0,60.0,DC
127581,Hilton San Francisco Union Square,333 O'farrell St,San Francisco,California,94102,US,37.786079,-122.4104325,1.0,True,Tesla (Model S/X),Level 2 : Medium (Over 2kW),0.0,0.0,8.0,AC (Three-Phase)
223318,521423_St Marys Cathedral,1111 Gough St,San Francisco,CA,94014,US,37.784189,-122.424892,,True,Type 1 (J1772),Level 2 : Medium (Over 2kW),16.0,230.0,3.7,AC (Single-Phase)
244558,Mason O' Farrell Garage,325 Mason Street,San Francisco,CA,94102,US,37.786467,-122.409766,,True,Type 1 (J1772),Level 2 : Medium (Over 2kW),16.0,230.0,3.7,AC (Single-Phase)
140918,Volta Headquarters,155 De Haro St,San Francisco,CA,94103,US,37.7681498,-122.4017294,,True,Type 1 (J1772),Level 2 : Medium (Over 2kW),16.0,230.0,3.7,AC (Single-Phase)
41374,Pacific Place Garage,22 4Th St,San Francisco,CA,94103,US,37.784911,-122.405334,,True,Type 1 (J1772),Level 2 : Medium (Over 2kW),16.0,230.0,3.7,AC (Single-Phase)
159225,CCSF SFMTA ELLIS 1,123 O'Farrell,San Francisco,CA,94102,US,37.785976,-122.407309,,True,Type 1 (J1772),Level 2 : Medium (Over 2kW),16.0,230.0,3.7,AC (Single-Phase)
81358,San Francisco Marriott Marquis,780 Mission St,San Francisco,CA,94103,US,37.7849,-122.4043,2.0,True,Tesla (Model S/X),Level 2 : Medium (Over 2kW),0.0,0.0,13.0,AC (Three-Phase)
276301,431401 : AVA Nob Hill,965 Sutter Street,SF,CA,94109,US,37.788089,-122.4160023,,True,Type 1 (J1772),Level 2 : Medium (Over 2kW),16.0,230.0,3.7,AC (Single-Phase)
294115,MICHAEL STATION 1,1201 Sutter St,San Francisco,CA,94109,US,37.787641,-122.420268,,True,Type 1 (J1772),Level 2 : Medium (Over 2kW),16.0,230.0,3.7,AC (Single-Phase)
140933,Whole Foods Market,399 4th St,San Francisco,CA,94107,US,37.781216,-122.399742,,True,CHAdeMO,Level 3:  High (Over 40kW),100.0,400.0,40.0,DC
140933,Whole Foods Market,399 4th St,San Francisco,CA,94107,US,37.781216,-122.399742,,True,CCS (Type 1),Level 3:  High (Over 40kW),100.0,400.0,40.0,DC
109057,The Westin St. Francis San Francisco on Union Square,335 Powell St,San Francisco,California,94102,US,37.787828,-122.408731,2.0,True,Tesla (Model S/X),Level 2 : Medium (Over 2kW),0.0,0.0,8.0,AC (Single-Phase)
140913,Fuse Project #2,1401  16th St,San Francisco,CA,94103,US,37.7660567,-122.401369,,True,Type 1 (J1772),Level 2 : Medium (Over 2kW),16.0,230.0,3.7,AC (Single-Phase)
244557,Four Seasons Hotel,765 Market St,San Francisco,CA,94103,US,37.786313,-122.404781,,True,Type 1 (J1772),Level 2 : Medium (Over 2kW),16.0,230.0,3.7,AC (Single-Phase)
27614,BMW GROUP,520 Mason St,San Francisco,CA,94102,US,37.788312,-122.409919,,,Type 1 (J1772),Level 2 : Medium (Over 2kW),16.0,230.0,3.0,AC (Single-Phase)
71733,Whole Foods San Francisco (Potrero Hill), 450 Rhode Island St,"San Francisco, CA",California,94107,US,37.76443,-122.4030318,2.0,True,CCS (Type 1),Level 3:  High (Over 40kW),0.0,0.0,60.0,DC
71733,Whole Foods San Francisco (Potrero Hill), 450 Rhode Island St,"San Francisco, CA",California,94107,US,37.76443,-122.4030318,2.0,True,CHAdeMO,Level 3:  High (Over 40kW),0.0,0.0,60.0,DC
223304,UDR SHOP 2,355 Berry St,San Francisco,CA,94158,US,37.772625,-122.397165,,True,Type 1 (J1772),Level 2 : Medium (Over 2kW),16.0,230.0,3.7,AC (Single-Phase)
262658,CCSF-SFMTA UNION SQUARE 2,333 Post St,San Francisco,CA,94108,US,37.787932,-122.407568,,True,Type 1 (J1772),Level 2 : Medium (Over 2kW),16.0,230.0,3.7,AC (Single-Phase)
124167,SFMTA Polk/Bush Garage,1399 Bush St,San Francisco,CA,94109,US,37.7886429,-122.4200287,,True,NEMA 5-20R,Level 1 : Low (Under 2kW),16.0,120.0,1.0,AC (Single-Phase)
124167,SFMTA Polk/Bush Garage,1399 Bush St,San Francisco,CA,94109,US,37.7886429,-122.4200287,,True,Type 1 (J1772),Level 2 : Medium (Over 2kW),16.0,230.0,3.0,AC (Single-Phase)
27616,CCSF SFMTA,1399 Bush St,San Francisco,CA,94109,US,37.7886429,-122.4200287,,,NEMA 5-20R,Level 1 : Low (Under 2kW),16.0,120.0,1.0,AC (Single-Phase)
27616,CCSF SFMTA,1399 Bush St,San Francisco,CA,94109,US,37.7886429,-122.4200287,,,Type 1 (J1772),Level 2 : Medium (Over 2kW),16.0,230.0,3.0,AC (Single-Phase)
41376,CCSF SFMTA,333 Post St,San Francisco,CA,94108,US,37.788153,-122.407574,,,NEMA 5-20R,Level 1 : Low (Under 2kW),16.0,120.0,1.0,AC (Single-Phase)
41376,CCSF SFMTA,333 Post St,San Francisco,CA,94108,US,37.788153,-122.407574,,,Type 1 (J1772),Level 2 : Medium (Over 2kW),16.0,230.0,3.0,AC (Single-Phase)
140948,Nissan San Francisco,1395 Van Ness Ave,San Francisco,CA,94109,US,37.788311,-122.422416,,True,CHAdeMO,Level 3:  High (Over 40kW),100.0,400.0,40.0,DC
56507,Park Central Hotel - Tesla,50 3rd St,San Francisco,CA,94103,US,37.7865518,-122.4030771,1.0,True,Tesla (Model S/X),Level 2 : Medium (Over 2kW),16.0,230.0,16.0,AC (Single-Phase)
124158,360 3RD ST,360 3rd St,San Francisco,CA,94107,US,37.782688,-122.398346,,,Type 1 (J1772),Level 2 : Medium (Over 2kW),16.0,230.0,3.0,AC (Single-Phase)
79340,"Hotel Kabuki, A Joie de Vivre Hotel",1625 Post St,San Francisco,CA,94115,US,37.785523,-122.428919,1.0,True,Tesla (Model S/X),Level 2 : Medium (Over 2kW),0.0,0.0,8.0,AC (Single-Phase)
244556,St Regis Hotel,125 3rd St,San Francisco,CA,94103,US,37.785866,-122.401217,,True,Type 1 (J1772),Level 2 : Medium (Over 2kW),16.0,230.0,3.7,AC (Single-Phase)
130818,Whole Foods Market,4th Street,San Francisco,San Francisco City and County,94103-3124,US,37.7873889,-122.4033868,2.0,True,CHAdeMO,Level 3:  High (Over 40kW),0.0,0.0,50.0,DC
130818,Whole Foods Market,4th Street,San Francisco,San Francisco City and County,94103-3124,US,37.7873889,-122.4033868,2.0,True,CCS (Type 1),Level 3:  High (Over 40kW),0.0,0.0,50.0,DC
140941,CCSF SFMTA,255 3rd St,San Francisco,CA,94103,US,37.784418,-122.39942,,True,NEMA 5-20R,Level 1 : Low (Under 2kW),16.0,120.0,1.0,AC (Single-Phase)
140941,CCSF SFMTA,255 3rd St,San Francisco,CA,94103,US,37.784418,-122.39942,,True,Type 1 (J1772),Level 2 : Medium (Over 2kW),16.0,230.0,3.0,AC (Single-Phase)
244553,"Safeway 0995 - San Francisco, CA",1335 Webster St.,San Francisco,CA,94115,US,37.78365,-122.4313,,True,Type 1 (J1772),Level 2 : Medium (Over 2kW),0.0,0.0,7.0,AC (Single-Phase)
244553,"Safeway 0995 - San Francisco, CA",1335 Webster St.,San Francisco,CA,94115,US,37.78365,-122.4313,,True,CCS (Type 1),Level 3:  High (Over 40kW),0.0,0.0,350.0,DC
262682,CCSF-SFMTA JAPAN CTR 1,1610 Geary Blvd,San Francisco,CA,94115,US,37.785057,-122.43,,True,Type 1 (J1772),Level 2 : Medium (Over 2kW),16.0,230.0,3.7,AC (Single-Phase)
41992,CCSF-SFMTA,1610 Geary Blvd,San Francisco,CA,94115,US,37.7849121,-122.4302368,,,NEMA 5-20R,Level 1 : Low (Under 2kW),16.0,120.0,1.0,AC (Single-Phase)
41992,CCSF-SFMTA,1610 Geary Blvd,San Francisco,CA,94115,US,37.7849121,-122.4302368,,,Type 1 (J1772),Level 2 : Medium (Over 2kW),16.0,230.0,3.0,AC (Single-Phase)
41992,CCSF-SFMTA,1610 Geary Blvd,San Francisco,CA,94115,US,37.7849121,-122.4302368,,,SP Inductive,Level 2 : Medium (Over 2kW),0.0,0.0,0.0,AC (Single-Phase)
301866,SoMa Square Apartments,1 St. Francis Place,San Francisco,California,94105,US,37.78331760416101,-122.39776558534226,30.0,True,Type 1 (J1772),Unknown,48.0,0.0,0.0,Unknown
244569,Impark Parking,750 Bush Street,San Francisco,CA,94108,US,37.79032,-122.409755,,True,Type 1 (J1772),Level 2 : Medium (Over 2kW),16.0,230.0,3.7,AC (Single-Phase)
140929,531410 : 475 Brannan Street,475 Brannan Street,SF,CA,94107,US,37.7786204,-122.3951795,,True,Type 1 (J1772),Level 2 : Medium (Over 2kW),16.0,230.0,3.7,AC (Single-Phase)
244568,CCSF-SFMTA SUTTER 1,345 Sutter St,San Francisco,CA,94108,US,37.78932,-122.406038,,True,Type 1 (J1772),Level 2 : Medium (Over 2kW),16.0,230.0,3.7,AC (Single-Phase)
262659,Rockwell Condos,1688 Pine Street,San Francisco,CA,94109,US,37.789486,-122.423562,,True,Type 1 (J1772),Level 2 : Medium (Over 2kW),16.0,230.0,3.7,AC (Single-Phase)
244559,Moma-City Park,147 Minna St,San Francisco,CA,94105,US,37.786471,-122.400421,,True,Type 1 (J1772),Level 2 : Medium (Over 2kW),16.0,230.0,3.7,AC (Single-Phase)
41377,CCSF SFMTA,444 Stockton St,San Francisco,CA,94108,US,37.790044,-122.406901,,,NEMA 5-20R,Level 1 : Low (Under 2kW),16.0,120.0,1.9,AC (Single-Phase)
41377,CCSF SFMTA,444 Stockton St,San Francisco,CA,94108,US,37.790044,-122.406901,,,Type 1 (J1772),Level 2 : Medium (Over 2kW),16.0,230.0,3.7,AC (Single-Phase)
140952,Whole Foods Market,1765 California St,San Francisco,CA,94109,US,37.789923,-122.423811,,True,CHAdeMO,Level 3:  High (Over 40kW),100.0,400.0,40.0,DC
140952,Whole Foods Market,1765 California St,San Francisco,CA,94109,US,37.789923,-122.423811,,True,CCS (Type 1),Level 3:  High (Over 40kW),100.0,400.0,40.0,DC
223298,555 DE HARO 555DEHARO,555 De Haro St,San Francisco,CA,94107,US,37.76261,-122.400756,,True,Type 1 (J1772),Level 2 : Medium (Over 2kW),16.0,230.0,3.7,AC (Single-Phase)
125950,The Masonic,1111 California St,San Francisco,California,94108,US,37.791537,-122.412813,9.0,True,Tesla (Model S/X),Level 2 : Medium (Over 2kW),0.0,0.0,14.0,AC (Three-Phase)
262661,1200 California Corporation,1200 California Street,San Francisco,CA,94109,US,37.791743,-122.414455,,True,Type 1 (J1772),Level 2 : Medium (Over 2kW),16.0,230.0,3.7,AC (Single-Phase)
2525,Mark Hopkins InterContinental Hotel,999 California St,San Francisco,CA,94108,US,37.791405,-122.410248,3.0,True,Type 1 (J1772),Level 2 : Medium (Over 2kW),16.0,230.0,3.0,AC (Single-Phase)
2525,Mark Hopkins InterContinental Hotel,999 California St,San Francisco,CA,94108,US,37.791405,-122.410248,3.0,True,Type 1 (J1772),Level 2 : Medium (Over 2kW),0.0,230.0,0.0,AC (Single-Phase)
2525,Mark Hopkins InterContinental Hotel,999 California St,San Francisco,CA,94108,US,37.791405,-122.410248,3.0,True,Tesla (Model S/X),Level 2 : Medium (Over 2kW),0.0,0.0,13.0,AC (Three-Phase)
82132,"Hotel Buchanan, A Kimpton Hotel",1800 Sutter St,San Francisco,CA,94115,US,37.78679,-122.430143,2.0,True,Tesla (Model S/X),Level 2 : Medium (Over 2kW),0.0,0.0,13.0,AC (Three-Phase)
9027,1625 Owens St,1625 Owens St,San Francisco,California,94158,US,37.76854706,-122.3949509,,,Type 1 (J1772),Level 2 : Medium (Over 2kW),0.0,0.0,0.0,Unknown
9027,1625 Owens St,1625 Owens St,San Francisco,California,94158,US,37.76854706,-122.3949509,,,NEMA 5-20R,Unknown,0.0,0.0,0.0,Unknown
140944,Environmental Protection Agency,75 Hawthorne St,San Francisco,CA,94105,US,37.785487,-122.398057,,True,NEMA 5-20R,Level 1 : Low (Under 2kW),16.0,120.0,1.9,AC (Single-Phase)
159224,CCSF-SFMTA JCG ANNEX 1,1650 Fillmore St,San Francisco,CA,94115,US,37.784902,-122.432567,,True,Type 1 (J1772),Level 2 : Medium (Over 2kW),16.0,230.0,3.7,AC (Single-Phase)
27603,BEACON GARAGE,250 King St,San Francisco,CA,94107,US,37.777376,-122.393161,,,Type 1 (J1772),Level 2 : Medium (Over 2kW),16.0,230.0,3.0,AC (Single-Phase)
140945,222 GARAGE,222 2nd St,San Francisco,CA,94105,US,37.786325,-122.39824,,True,Type 1 (J1772),Level 2 : Medium (Over 2kW),16.0,230.0,3.0,AC (Single-Phase)
244578,Stanford Court Hotel,905 California St,San Francisco,CA,94108,US,37.791983,-122.409718,,True,Type 1 (J1772),Level 2 : Medium (Over 2kW),16.0,230.0,3.7,AC (Single-Phase)
140955,ACE Parking / 1776 Sacramento,1776 Sacramento Street,San Francisco,CA,94109,US,37.7915441,-122.4221102,,True,Type 1 (J1772),Level 2 : Medium (Over 2kW),16.0,230.0,3.7,AC (Single-Phase)
244544,BEACON GARAGE 250 KING ST 4,250 King St,San Francisco,CA,94107,US,37.778305,-122.393055,,True,Type 1 (J1772),Level 2 : Medium (Over 2kW),16.0,230.0,3.7,AC (Single-Phase)
244530,UCSF CAMPUS MBHOSPITAL EV1,1835 Owens St,San Francisco,CA,94158,US,37.768114,-122.394341,,True,Type 1 (J1772),Level 2 : Medium (Over 2kW),16.0,230.0,3.7,AC (Single-Phase)
124163,600 HARRISON,600 Harrison St,San Francisco,CA,94107,US,37.784132,-122.395913,,,Type 1 (J1772),Level 2 : Medium (Over 2kW),16.0,230.0,3.0,AC (Single-Phase)
2524,Palace Hotel,2 New Montgomery St,San Francisco,CA,94105,US,37.78881,-122.401,,True,Type 1 (J1772),Level 2 : Medium (Over 2kW),16.0,230.0,3.7,AC (Single-Phase)
2524,Palace Hotel,2 New Montgomery St,San Francisco,CA,94105,US,37.78881,-122.401,,True,Type 1 (J1772),Level 2 : Medium (Over 2kW),0.0,0.0,0.0,Unknown
244525,Owens St Parking Garage,1670 Owens Street,San Francisco,CA,94158,US,37.767928,-122.3942639,,True,Type 1 (J1772),Level 2 : Medium (Over 2kW),16.0,230.0,3.7,AC (Single-Phase)
244562,101 Second Street Garage,"101 Second Street, #225",San Francisco,CA,94105,US,37.7878613,-122.3994485,,True,Type 1 (J1772),Level 2 : Medium (Over 2kW),16.0,230.0,3.7,AC (Single-Phase)
